text,font_size,is_bold,y_position,word_count,is_all_caps,is_centered,label
"4. Journals, books, maps, music etc.",10,0,0.8263225362758444,6,0,0,Body_Text
RFP: To Develop the Ontario Digital Library Business Plan,8,1,0.9268159192017834,9,0,0,Body_Text
March 2003,8,1,0.9268159192017834,2,0,1,Body_Text
14,9,0,0.9229543666646938,1,0,0,Body_Text
14,9,0,0.9232612378669508,1,0,0,Body_Text
14,9,0,0.9232612378669508,1,0,0,Body_Text
14,9,0,0.9229543666646938,1,0,0,Body_Text
Application form for grant of LTC advance,12,1,0.1259838022698699,7,0,1,Title
1.,10,1,0.16144333429404506,1,0,0,Body_Text
Name of the Government Servant,10,0,0.15794831047148716,5,0,0,Body_Text
2.,10,1,0.18295742950077012,1,0,0,Body_Text
Designation,10,0,0.1793929618781083,1,0,0,Body_Text
3.,10,1,0.21487555424561128,1,0,0,Body_Text
Date of entering the Central Government,10,0,0.20090705708483336,6,0,0,Body_Text
Service,10,0,0.22178463244947855,1,0,0,Body_Text
4.,10,1,0.24679367899045243,1,0,0,Body_Text
PAY + SI + NPA,10,0,0.24329865516789453,5,1,0,Body_Text
5.,10,1,0.2683077741971775,1,0,0,Body_Text
Whether permanent or temporary,10,0,0.26474330657451567,4,0,0,Body_Text
6.,10,1,0.28633837122248923,1,0,0,Body_Text
Home Town as recorded in the Service Book,10,0,0.28633837122248923,8,0,0,Body_Text
7.,10,1,0.31477308839630347,1,0,0,Body_Text
Whether wife / husband is employed and if,10,0,0.30080457311344827,8,0,0,Body_Text
so whether entitled to LTC,10,0,0.32168216660017074,5,0,0,Body_Text
8.,10,1,0.3676498304353474,1,0,0,Body_Text
Whether the concession is to be availed for,10,0,0.34320778744804037,8,0,0,Body_Text
visiting home town and if so block for which,10,0,0.36408536281268555,9,0,0,Body_Text
LTC is to be availed.,10,0,0.3850323094891256,5,0,0,Body_Text
9.,10,1,0.43091893139474463,1,0,0,Body_Text
(a) If the concession is to visit anywhere in,10,0,0.40647696089574675,9,0,0,Body_Text
"India, the place to be visited.",10,0,0.42742390757218673,6,0,0,Body_Text
(b) Block for which to be availed.,10,0,0.448301482936832,7,0,0,Body_Text
10.,10,1,0.49426907428369954,1,0,0,Body_Text
Single,10,0,0.4698271037847016,1,0,0,Body_Text
rail,10,0,0.4698271037847016,1,0,0,Body_Text
fare/bus,10,0,0.4698271037847016,1,0,0,Body_Text
fare,10,0,0.4698271037847016,1,0,0,Body_Text
from,10,0,0.4698271037847016,1,0,0,Body_Text
the,10,0,0.4698271037847016,1,0,1,Body_Text
headquarters to home town/place of visit by,10,0,0.4907046066610377,7,0,0,Body_Text
shortest route.,10,0,0.511582182025683,2,0,0,Body_Text
11.,10,1,0.5921759888565172,1,0,0,Body_Text
Persons in respect of whom LTC is proposed to be availed.,10,0,0.5331772466736565,11,0,0,Body_Text
S.No,10,1,0.5511383998988643,1,0,0,Body_Text
Name,10,1,0.5511383998988643,1,0,0,Body_Text
Age,10,1,0.5511383998988643,1,0,0,Body_Text
Relationship,10,1,0.5511383998988643,1,0,0,Body_Text
1.,10,1,0.5656046017898233,1,0,0,Body_Text
2.,10,1,0.5801401749925772,1,0,0,Body_Text
3.,10,1,0.5946063043952271,1,0,0,Body_Text
4.,10,1,0.6092113213980849,1,0,0,Body_Text
5.,10,1,0.6288043314374258,1,0,0,Body_Text
6.,10,1,0.6433399046401796,1,0,0,Body_Text
12.  Amount of advance required.,10,1,0.6664278660137694,5,0,0,Body_Text
Rs.,10,0,0.6664278660137694,1,0,1,Body_Text
I declare that the particulars furnished above are true and correct to the best of my knowledge.  I,10,0,0.7088310622262841,18,0,0,Body_Text
undertake to produce the tickets for the outward journey within ten days of receipt of the advance.,10,0,0.7227301155869581,17,0,1,Body_Text
In the event of cancellation of the journey or if I fail to produce the tickets within ten days of receipt of,10,0,0.7506671823968231,22,0,0,Body_Text
"advance, I undertake to refund the entire advance in one lump sum.",10,0,0.7646356795576009,12,0,0,Body_Text
Date,10,1,0.8063907577985823,1,0,0,Body_Text
Signature of Government Servant.,10,1,0.8203593274476693,4,0,0,Body_Text
